,company,category,date,review,note
6103,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                1 mars 2021
            ","
                Quel changement eau nickel, appareil au top facile d'utilisation. Suivie de l'entreprise impeccable et ouvrier très professionnel merci.
            ",5
6104,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                2 décembre 2020
            ","
                Très satisfaite de aqua 2000Je recommande ! Installation propre rapide. Quelques mois après l'installation rappelle le client pour savoir si tout va bien. Je ne manquerai pas de recommander cette société à mon entourage
            ",5
6105,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                27 février 2021
            ","
                Bon matériel, bon suivi.
            ",5
6106,"
                        viveonis-boutique.fr , produits et services de dératisation désinsectisation tous insectes, désinfection, anti-pigeons, anti-nuisibles biocontrol et prévention des bioagresseurs
                    ",home_services,too far,"
                Bien reçu je ne connais pas ce produit on verras plus tard si il est efficace.
            ",5
6107,"
                        viveonis-boutique.fr , produits et services de dératisation désinsectisation tous insectes, désinfection, anti-pigeons, anti-nuisibles biocontrol et prévention des bioagresseurs
                    ",home_services,too far,,5
6108,"
                        viveonis-boutique.fr , produits et services de dératisation désinsectisation tous insectes, désinfection, anti-pigeons, anti-nuisibles biocontrol et prévention des bioagresseurs
                    ",home_services,too far,"
                Site internet clair avec des bons renseignements livraison très satisfaite
            ",5
6109,"
                        viveonis-boutique.fr , produits et services de dératisation désinsectisation tous insectes, désinfection, anti-pigeons, anti-nuisibles biocontrol et prévention des bioagresseurs
                    ",home_services,too far,"
                Qualité, efficacité
            ",5
6110,"
                        viveonis-boutique.fr , produits et services de dératisation désinsectisation tous insectes, désinfection, anti-pigeons, anti-nuisibles biocontrol et prévention des bioagresseurs
                    ",home_services,too far,"
                offre compétitive et livraison très rapide
            ",5
6111,"
                        viveonis-boutique.fr , produits et services de dératisation désinsectisation tous insectes, désinfection, anti-pigeons, anti-nuisibles biocontrol et prévention des bioagresseurs
                    ",home_services,too far,"
                Livraison rapide.Emballage rigide. Produits conformes à mes attentes. Avec le petit cadeau qui fait plaisir
            ",5
6112,"
                        viveonis-boutique.fr , produits et services de dératisation désinsectisation tous insectes, désinfection, anti-pigeons, anti-nuisibles biocontrol et prévention des bioagresseurs
                    ",home_services,too far,"
                Très rapide pour l'expédition.  Sérieux  bon site
            ",5
